Title,cluster
Bạn cần bán máu để được trao những cơ hội tốt hơn,0
Cái gì cũng có giá của nó,3
Môi trường thân thiện,3
công ty thích hợp với fresher,1
Môi trường làm việc và học hỏi tốt,2
"Tương đối, tàm tạm",3
Dành cho Fresher,1
"Dành cho sinh viên mới ra trường, chưa có kinh nghiệm",0
"Lương khá thấp nếu mới ra trường, môi trường thì ok",3
Công ty rất good,1
Mô trường làm việc thoải mái,2
"Chính sách tăng lương, thưởng không minh bạch, rõ ràng.",3
"sếp tốt, anh em vui vẻ",0
Môi trường làm việc tốt,2
Thích hợp với các bạn mới ra trường cần kinh nghiệm,0
Môi trường phù hợp cho Fresher và Quản lý,2
Môi trường tốt cho sinh viên học hỏi và người giàu kinh nghiệm,0
Tester FPT software,1
"Môi trường ổn nhưng OT nhiều, thích hợp cho mấy bạn mới ra trường.",0
Môi trường tốt nhưng OT nhiều.,2
"moi truong lam viec tot, sep tot nhung che do hoi thap",3
Môi trường tốt cho người mới,2
"Môi trường làm việc tốt, anh em trong team (dự án) rất thân thiện",0
Nhiều cơ hội đi onsite nước ngoài,1
"Sếp tốt, đồng nghiệp tốt, mới vào cấp máy xịn i5 7400 + ssd",0
Công ty tốt cho fresher,1
Môi trường làm việc tốt,2
Review Fpt Software,1
Nói chung là lương thấp hơn mặt bằng chung,3
Công ty chế độ không tốt,1
Môi trường thoải mái phù hợp với sinh viên mới ra trường,0
Công ty lớn,1
Môi trường làm việc năng động,2
bình thường,2
"Tốt để lăn lộn, lương cao không thấp.",1
Công ty rất tốt,1
Tốt đối với người mới,2
"Môi trường làm việc năng động, chuyên nghiệp, có nhiều cơ hội phát triển.",2
Khá ổn cho người mới,3
Môi trường làm việc tốt,2
"Môi trường chuyên nghiệp, phù hợp với các bạn sinh viên",3
"Môi trường, cơ hội học hỏi tốt",2
Sếp tốt. Môi trường ổn cho các bạn mới bắt đầu.,2
Tốt cho sinh viên mới ra trường và người giàu kinh nghiệm,0
Văn phòng đẹp,3
OT chỉ được 50% lương,3
"Nhiều việc, có thể lên team leader nhanh nếu chịu khó vì nhiều dự án",0
Môi trường tốt,2
"Nhân viên mới đều được quan tâm, văn phòng làm việc đẹp",3
"Môi trường học tập tốt, lương thấp",2
tốt cho sinh viên mới ra trường,0
"OT quá nhiều, lương thấp.",3
"Process rõ ràng, làm việc theo process là được.",3
"Tốt cho Fresher, Junior hoặc ai thích ổn định",1
Mọi thứ đều ổn ngoại trường lương,3
Không được như mong đợi,1
Phù hợp với newbie,3
"Môi trường thân thiện, hoà đồng,",0
"Môi trường tốt, học hỏi được nhiều",2
"Tôi may mắn được sếp tốt, đồng nghiệp tốt, bạn tôi OT sml còn bị PM bớt thưởng",0
môi trường làm việc ok,2
Chỉ dành cho FRESHER,1
Ok cho người mới bắt đầu,1
Phù hợp với fresher mới ra trường,0
"Môi trường làm việc thoải mái, OT tính lương, Lương thưởng bèo nhèo",3
Internship - Great office space,1
"Nhiều dự án/ mô hình. Tuy nhiên, lương tương đối thấp và đấu đá quá nhiều.",2
Sếp tốt và đồng nghiệp thân thiện,0
Môi trường làm việc tốt,2
"Không gian, văn hóa làm việc OK, công việc nặng quy trình, mệt mỏi",3
Nhiều cơ hội phát triển bản thân,2
môi trường thoải mái,2
Môi trường làm việc thoải mái nhưng thiếu chiều sâu,2
"Nhân viên vui vẻ, chửi sếp thoải mái, nhưng lương thấp",3
Công ty VN nhưng chế độ cũng tương đối,1
Thích hợp cho các fresher,0
Môi trường làm việc tốt,2
"môi trường năng động , sức trẻ nhưng chế độ chưa được ổn",2
Cám ơn vì đã trao cho mình cơ hội.,0
Nơi làm việc tốt,2
Môi trường chuyên nghiệp,3
Làm ở đây vui. Học hỏi được nhiều. Nhưng chế độ bình thường + lương rất thấp,2
Phù hợp với fresher,1
Không thích hợp để gắn bó lâu dài,3
"Môi trường thoải mái, lương thấp",2
Tùy vào cảm nhận của mỗi người,0
Môi trường khá tốt,2
Công ty tuyệt vời,1
Có điểm tốt và không tốt,1
môi trường phù hợp cho các bạn mới ra trường,0
Môi trường làm việc thích hợp cho fresher,2
Môi trường năng động,2
Tốt cho Fresher,1
Thix hợp cho bạn trẻ mới ra trường,0
Môi trường làm việc ổn định,2
Môi trường tốt,2
"Lương thấp, tăng lương chậm",3
"Kiến trúc đẹp, máy bình thường, căn tin ok",3
"Tốt, phù hợp vs các bạn mới ra trường",1
"Thích hợp với các bạn mới ra trường, chưa có nhiều kinh nghiệm làm việc",0
Môi trường làm việc ổn nhưng lương nói chung thấp,3
Môi trường thích hợp cho các bạn mới ra trường,0
Good Environment,3
Tốt cho sinh viên mới ra trường,0
Thích hợp sinh viên mới tốt nghiệp,0
Công ty khá tốt cho các bạn training,1
"Sếp chịu nghe nhân viên, nhiều cơ hội phát triển nếu chịu khó tìm tòi, cố gắng.",0
Thích hợp cho các bạn sv mới ra trường,0
Công ty có tổ chức và quy mô lớn.,1
Môi trường tốt cho sinh viên mới ra trường,0
Lương thấp và có nhiều quy trình rối rắm,1
"Cũng được, tạm ổn",3
"Môi trường, văn hóa công ty rất hay, mức lương chưa được tốt",1
Sếp giỏi và rất nhiệt tình chia sẻ,0
Cơ hội tốt cho SV mới ra trường ~ Lương không cao,0
Môi trường tốt,2
trải nghiệm sau 3 tháng,0
Môi trường thích hợp cho ai thích sự ổn định và không cần dùng não nhiều.,3
Môi trường vui vẻ,3
"Nhân viên giỏi, nhìu cơ hoi onsite",0
môi trường tốt cho fresher,2
Môi trường khá tốt,2
Tốt cho người cực giỏi hoặc fresher,1
Môi trường làm việc thoải mái,2
Môi trường thích hợp cho junior,0
Môi trường làm việc tương đối tốt,2
Dành cho Junior,1
Công ty khá tốt,1
Môi trường làm việc thoải mái,2
Phù hợp cho fresher,1
Thường xuyên OT,3
"Sếp vui vẻ, nhiệt tình",0
Lương siêu thấp so với mặt bằng,3
Cần cải thiện nhiều chế độ lương thưởng,3
"DTL.Z15 phù hợp cho những bạn ko học CNTT, ko improve technical.",1
Cơ hội onsite cao cho các bạn trẻ tài năng,1
FPT Software,1
Môi trường tốt cho các ban mới ra trường. Nhưng lương thấp so mặt bằng chung.,3
môi trường tốt,2
Phù hợp với junior và fresher,1
"Công ty không có vấn đề, vấn đề nằm ở Sếp",1
Môi trường tốt cho fresher,2
binh thuong,0
"Sếp tốt, Lead giỏi học hỏi được nhiều kinh nghiệm",0
Môi trường tốt cho người mới đi làm,2
"Môi trường chuyên nghiệp, làm việc với nhiều khách hàng lơn",1
office xịn,3
Thích hợp cho người mới đi làm và người muốn dưỡng già,0
"Môi trường tốt, rất đáng thử sức",2
Giờ giấc môi trường thoải mái,2
Sếp tốt nhưng nhìn chung môi trường dựa vào quan hệ nhiều quá,2
đồng nghiệp tốt,0
Môi trường dành cho sự học hỏi,2
Môi trường tốt,2
Tốt cho các bạn mới ra trường,0
"Sếp tốt, đồng nghiệp trẻ trung vui vẻ",0
Sếp khá tốt nhưng ...,0
Làm vì đam mê,1
Phù hợp với fresher cần kinh nghiệm,0
"Môi trường năng động, thích hợp cho fresher",2
Luong thap so voi mat bang chung,3
Môi trường làm việc tốt cho người mới ra trường,2
Công ty lớn,1
Lương quá thấp,3
"môi trường học tập lý tưởng cho fresher, dưới 1 năm kn_ trên 1 năm đi để trở về",3
"Công ty tốt, Phù hợp để học hỏi",2
Môi trường tốt cho fresher,2
"Môi trường trẻ trung, năng động",2
"Internship - Good supervisor, great office space, nice peers",1
"Công ty tốt, môi trường thoải mái",2
Too many OT,3
Môi trường mang lại nhiều cơ hội,2
Cảm thấy chán,3
"Sếp tốt, nhân viên vui vẻ hòa đồng.",0
Nơi tốt để bắt đầu,2
"Môi trường ổn, thoải mái",2
Môi trường làm việc chuyên nghiệp,2
Thích hợp cho những bạn mới ra trường và mấy bạn muốn đi onsite nước ngoài,0
Môi trường thoải mái nhưng lương thấp,2
"Văn hóa công ty vui vẻ, nhiều hoạt động. Building đẹp, có sân bóng, phòng gym",3
"Thời gian linh động, nhưng lương thưởng và chế độ thấp.",2
Công ty tốt,1
"Trả lương OT không hợp lý, chậm trả, OT nhiều.",3
Môi trường làm việc rất tốt,2
"Thích hợp với fresher hoặc muốn ổn định, lương thấp",3
"Mọi thứ đều tệ, chỉ có được thời gian làm việc khá thoải mái",2
Môi trường làm việc thoải mái,2
Môi trường tốt cho fresher,2
"Nơi học hỏi, giao lưu (tuỳ team)",0
Môi trường tốt cho sinh viên mới tốt nghiệp,0
"Môi trường trẻ trung, chế độ đảm bảo cho nhân viên",3
Môi trường chuyên nghiệp,3
Hợp với intern,1
"Tạm được, có cơ hội đi onsite, học hỏi nhiều",1
Học hỏi được nhiều,2
Môi trường intern khá tốt,2
Môi trường tuyệt vời,2
Công ty phù hợp cho các bạn fresher chưa có kinh nghiệm,1
Bất công cho DEV giỏi,0
Môi trường tốt,2
Môi trường tốt,2
Môi trường làm việc tốt,2
Môi trường tốt để học hỏi,2
Môi trường cởi mởi,2
"Công ty có môi trường tốt để làm việc, nhưng lương chưa được cao",2
Lương cũng không cao lắm,3
lương thấp,3
Môi trường tốt cho fresher,2
Môi trường tốt cho Junior,2
Đánh Giá tổng quan về Fsoft.,1
Môi trường làm việc tốt,2
Môi trường dành cho Fresher và những người quay lại Fsoft để tìm sự ổn định,2
Tốt cho người mới và người muốn làm lâu dài,3
Công việc rất ổn,3
Môi trường làm việc chuyên nghiêp,2
Môi trường như nhà nước 8h tới cty 5h về,3
Môi trường tốt cho sinh viên,2
Môi trường tốt,2
Môi trường làm việc tốt. Tuy nhiên đãi ngộ không tốt,2
Sếp rất tốt :D,0
Môi trường tốt với người trẻ nhưng k nên ở lâu,2
Môi trường tốt cho fresher học hỏi.,2
Môi trường tốt cho sinh viên mới ra trường.,0
Tốt cho sinh vien mới ra trường,0
Tốt cho sinh viên mới ra trường,0
"Môi trường học hỏi, làm việc và nâng cao kỹ năng tốt",0
"Môi trường làm việc hiện đại, thân thiện",3
"Sếp tốt, đồng nghiệp tốt, làm việc rất vui",0
Môi trường khá thoải mái,2
Tăng lương thấp,3
Môi trường tốt cho fresher,2
"Sếp tốt. Dễ phát triển, học hỏi. Môi trường tốt năng động...",2
"Môi trường thoải mái, lương bình thường",2
luong beo bot,3
Môi trường tốt cho Fresher.,2
Chế độ không tốt,1
"Môi trường rất tốt, học được nhiều",2
For Settler,3
"Môi trường ổn, lương không ổn",3
Đồng nghiệp tốt,0
"tạm được, tùy năng lực, bộ phận, công việc",3
Lương tạm được,3
Môi trường tốt,2
"Môi trường làm việc tốt, nhân viên hòa đồng",2
Môi trường tốt,2
Quá nhiều mảng công việc khi kết thúc dự án,3
"Môi trường tốt, lương thấp",2
Môi trường tốt,2
"Môi trường tốt, thời gian linh hoạt, đồng nghiệp gần gũi dễ gần.",2
"Environment has a lot of challenge, benefit is not good",3
Khá Hài lòng,3
"Công ty lớn, trẻ, năng động.",2
Môi trường tốt,2
môi trường tốt,2
OT Nhiều thích hợp cho mới ra trường,0
môi trường tốt,2
Khá là tốt cho những bạn mới ra trường.,0
"Không nên Intern, chỉ nên apply fresher",1
Nice place to start job career,0
Môi trường làm việc tốt. Nhưng lương hơi thấp,2
Chức danh tốt,2
"Chế độ tương đối, lương tăng ít",3
Tốt cho sinh viên mới ra trường,0
Thích hợp cho người muốn ổn định.,3
Ngon lành cho các bạn mới ra trường hoặc những bạn không quá quan tâm về lương,3
Các bạn có kinh nghiệm đừng nên vào,0
Tốt cho sinh viên mới ra trường,0
"Bên ngoài muốn vào, bên trong muốn ra",3
Sếp tốt .........,0
Sếp tốt nhân viên thân thiện,0
Phù hợp với người mới ra trường,0
Cơ sở vật chất tốt,3
Môi trường làm việc thoải mái.,2
Training khá tốt nhưng không đủ để đánh đổi,1
Môi trường phù hợp cho sinh viên,0
Môi trường tốt cho mới ra trường,2
Môi trường tạm được cho sinh viên mới ra trường,0
Không phù hợp lâu dài,3
Đánh giá chung,3
Môi trường tốt thích hợp cho fresher,2
"Môi trường tốt, nhân viên hòa đồng",0
Môi trường thoải mái,2
Môi trường tốt để học hỏi,2
"Môi trường cởi mở, thân thiện",3
"Môi trường năng động, nhiều chọn lựa và cơ hội học hỏi",2
Môi trường thoải mái nhưng OT nhiều,2
1 nơi tốt để học,1
Nơi học việc tốt,1
Công ty lơn,1
Môi trường thoải mái và thân thiện,2
My feedback about Fsoft Danang,1
Phù hợp với sinh viên mới ra trường,0
Cơ sở vật chất tốt,3
không gian làm việc dễ chịu,3
Nhiều dự án outsourcing,1
Môi trường tốt,2
Môi trường lớn,2
Môi trường dân chủ,3
Ổn cho Junior và middle,1
"Ot nhiều, luong thấp",3
Quản lí tốt nhưng bu lead không thực sự good,1
Thích hợp cho người mới ra trường,0
Đánh giá công ty.,1
Lương thấp,3
Môi trường làm việc tốt,2
FPT SoftWare mái nhà yêu thương,1
Xếp qua tốt. Quan tâm đến tiến độ dự án.,2
Hợp với người mới làm,3
"Lương không cao, văn phòng đẹp, văn hóa tốt",1
Dành cho fresher,1
Good start for fresher,3
Everything is good.,3
Văn phòng đẹp,3
cũng tạm được,3
"Lương thấp, OT triền miên",3
"Công ty khá tốt, có nhiều cơ hội để phát triển bản thân",2
