Title,cluster
Quy trình làm chậm quá trình,2
Cơ hội phát triển,2
Công ty tốt cho các bạn mới tốt nghiệp,1
Thich ho cho sinh vien moi ra truong,0
Tập đoàn lớn,0
Có nhiều cơ hội làm việc với nhiều loại công nghệ,2
Ổn cho mới ra trường,0
chuyên nghiệp,0
Công ty outsource đặc trưng,1
"Nói chung là mọi thứ đều tốt, trừ việc đi lại hơi xa",1
Quản lí chưa tốt,2
Môi trường làm việc tốt,1
MÔI TRƯỜNG THÂN THIỆN,1
Cong viec on dinh,1
cơ sở vật chất tốt,2
Thích hợp với sinh viên,2
"View đẹp, nhân viên hòa đồng, xe đưa đón tương đối linh động",2
Môi Trường Tốt Cho Sinh Viên Mới Ra Trường,2
Cơ hội học tập tốt,0
"Môi trường năng động, sáng tạo",2
Quy mô chuyên nghiệp,2
Công ty tốt,0
"Môi trường tốt, thích hợp cho fresher",2
"Môi trường ổn định, phù hợp để học hỏi, lương không cao",2
Văn phòng làm việc tốt,0
"PM tốt, đồng nghiệp thân thiện",1
Môi trường làm việc thân thiện. Mọi người hòa đồng.,2
"Sếp tốt, văn phòng đẹp",2
Chế độ tốt,0
"Môi trường tốt, thoải mái",1
"Môi trường rất tốt, thoải mái và thân thiện",1
"Lương thấp, ít khi được tính OT",2
Có thể deal lương,2
FPT software Hồ Chí Minh,2
Môi trường khá tốt,2
"Môi trường tốt, đồng nghiệp thân thiện.",1
Good place for fresher,2
"Ngoài lương và chế độ ra , tất cả đều tốt",2
Lương thấp,0
Môi trường tốt,2
Công ty tạm ổn,1
Văn phòng làm việc đẹp,1
Cty hàng đầu về training công nghệ IT,2
Sếp rất tốt và vui tính.,2
Môi trường tốt. Thích hợp để học hỏi cho fresher.,2
Môi trường tốt,2
phù hợp sinh viên mới ra trường,1
Môi trường làm việc thoải mái,2
Tốt xấu đều có,2
Môi trường tốt,1
Review công ty,1
Nơi làm việc phù hợp cho những bạn mới ra trường,0
Môi trường làm việc tốt cho các bạn mới ra trường,1
Phù hợp cho các bạn mới ra trường,2
Môi trường tốt để học tập,1
"Sếp tốt, môi trường hết sức thoải mái",1
Đánh giá công ty,2
Dành cho sinh viên mới ra trường,2
Đánh giá tốt cho sinh viên mới ra trường,2
Môi trường học hỏi tốt cho sinh viên mới ra trường,2
Phù hợp cho sinh viên mới ra trường,1
Ổn cho người mới ra trường,2
Phu hop voi sinh vien moi ra truong,0
Môi trường làm việc thân thiện,1
công ty lớn,0
Cũng ổn mà,2
Môi trường tốt,1
Môi trường tốt,2
Văn hóa công ty khá tốt,0
Moi truong lam viec than thien,0
Môi trường vui vẻ,1
OT nhiều lương thấp,2
Đáng để xem xét nhưng cần tìm hiểu kĩ,2
"Sếp tốt, Team member tốt",2
Môi trường làm việc chuyên nghiệp,1
Chỉ 1 tuần làm việc duy nhất [as a Comtor],2
"Cơ sở vật chất không tốt, OT",1
Mọi người thân thiện,0
"Lương chưa cạnh tranh, không có thưởng cho những ngày nghỉ lễ lớn",2
OT rất nhiều,1
Công ty tốt,0
Là một môi trường tốt để phát triển ngành lập trình,1
Môi trường dành cho người thích outsource,2
Môi trường ổn dành cho các bạn mới ra trường,1
"Sếp tốt, lương hơi thấp",1
Văn phòng đẹp.,1
Cơ bản rất phù hợp vào để học hỏi nâng cao skill vì tính đa dạng các dự án,2
"Có đủ room cho bạn phát triển: Dev, Tech Lead, SA, Test, PM, Manager/Director",0
Được và mất khi làm việc tại Fsoft,2
Môi trường tốt cho các bạn Fresher,2
Môi trường thân thiện,1
"Tốt, nhưng còn tùy vào đơn vị làm việc",2
Lương lậu nhìn ngáng đến gần cổ,2
Môi trường tốt để học tập,2
"môi trường làm việc, học hỏi tốt",2
Thích hợp cho fresher,2
Tốt cho internship và fresher,2
"Tạm được , hên vui tùy theo dự án",2
"Nếu là fesher thì đặc biệt tốt, có nhiều cơ hội học hỏi",2
Tốt đối với fresher,0
Fsoft tạm được,2
Good for fresher! Nice environment,2
Môi trường phù hợp cho các bạn mới ra trường.,1
Việc làm ổn,1
"Mọi thứ đều tốt, trừ lương thưởng",1
Nice for fresher.,0
"Môi trường thân thiện, dân chủ",2
Môi trường thoải mái,2
"Có campus riêng, xa trung tâm, môi trường xung quanh trong lành",2
OT nhiều...,2
Lương hơi thấp và đôi khi OT hơi nhiều,1
Chẳng biết nói gì luôn,1
Moi truong than thien,0
Văn phòng đẹp,0
Tốt cho mấy bạn mới ra trường cần kinh nghiệm,1
Công ty vui vẻ,1
Quan hệ đồng nghiệp tốt nhưng chế độ đãi ngộ và lương thưởng thấp so với nỗ lực.,2
Công ty outsource lớn nhất về mọi mặt tại VN,2
"Xếp tốt, con người tốt",2
Môi trường học tập tốt,2
Moi truong tot cho nguoi moi tot nghiep hoac senior,0
Phù hợp cho sinh viên mới ra trường,2
"Môi trường ổn, làm không kịp dự án thì OT hơi nhiều",0
Tốt cho sinh viên mới ra trường,1
"Môi trường thân thiện, quy định rõ ràng",2
"Lương thấp, nhiều cơ hội",2
Môi trường phù hợp với những bạn sinh viên vừa tốt nghiệp.,2
Môi trường dành cho các bạn mới ra trường,1
môi trường làm việc tốt,1
Đồ ăn ngon ! Sếp tốt,1
Môi Trường Làm Việc Thân Thiện,1
Môi trường tốt thích hợp theo hướng ổn định không muốn phát triển,2
"Khá tốt, phù hợp với sinh viên mới ra trường",2
"Môi trường làm việc năng động, công việc có phần hơi nhiều.",2
Môi trường tốt để học hỏi trong những năm đầu sự nghiệp,2
Thích hợp cho sinh viên mới ra trường,1
Nhân viên mới được cấp smart phone trong khi nhân viên cũ thì ....,2
Nơi khởi đầu tốt,1
Môi trường làm việc tốt,2
Công ty tốt,2
Môi trường làm việc vui vẻ hòa đồng,1
Nơi rất tốt cho sinh viên mới ra trường,1
Môi trường tốt,1
"Môi trường năng động, trẻ trung, nhiều cái để học",1
Benefits ok,0
Chi danh cho sinh vien.,2
"Môi trường tốt, nhiều benefit, cơ hội học hỏi công nghệ mới",2
Tốt cho sinh viên mới ra trường,1
Cong ty cung tam tam,0
"Môi trường rộng rãi, có nhiều girl xinh",0
Đi làm bằng xe bus công ty cũng làm thêm được 1 giấc.,1
Cần cải thiện nhiều,2
Phù Hợp Với Sinh Viên mới ra trường,1
"Môi trường tốt để nâng cao kinh nghiệm, cơ hội đi onsite Mỹ, Nhật.",1
Cũng tàm tạm,2
Chốn nhập môn - nơi dưỡng lão,1
Môi trường làm việc chuyên nghiệp,1
Phù hợp cho sinh viên mới ra trường hoặc những senior có cần ổn đỉnh công việc,2
tốt cho người cần công việc ổn định,2
"Môi trường năng động, thoải mái. Có môi trường làm việc tốt.",2
Môi trường tốt cho sinh viên mới ra trường,2
Môi trường tốt cho những người mới ra trường.,2
Bạn phải thật giỏi mới có chỗ đứng ở đây,1
"cơ sở vật chất và qui trình tốt, thỉnh thoảng OT hơi nhiều",2
Sếp thường vẽ ra một bầu trời,0
Ko tien cu,0
Không như những gì PR,2
Vào đánh giá dể xem đánh giá,0
Phù hợp với sinh viên mới ra trường,2
"Sếp tốt, môi trường năng động, chuyên nghiệp, nhiều cơ hội học tập.",1
Thích Hợp Với Sinh Viên Mới Ra Trường,0
Mọi thứ đều trung bình,1
Môi trường học hỏi cho các bạn sinh viên mới ra trường,2
Thích hợp sinh viên mới ra trường,2
phù hợp cho sinh viên mới ra trường,2
Môi trường trẻ,1
Tốt cho sinh viên mới ra trường,1
Nơi bắt đầu của giấc mơ IT,2
Nhiều cơ hội nếu đủ năng lực,2
Lương bổng thấp,2
Môi trường đa dạng,1
"Môi trường thân thiện, tốt cho những bạn vừa ra trường để có kinh nghiệm",1
"Sếp tốt, đồng nghiệp hòa đồng, thân thiên",2
Môi trường làm việc rất tốt,1
"Môi trường tốt, không yêu cầu kinh nghiệm",0
Good company,0
Môi trường làm việc thoải mái,1
Phu hop voi nguoi moi ra truong,0
"Quy trình chuẩn, nhiều cơ hội",0
"Nơi học hỏi tốt, nhưng không phải môi trường phát triển lâu dài",1
sếp chán vđ,1
Môi trường tốt (gái),2
"Sếp tốt, văn phòng đẹp",2
Môi trường năng động,1
Thích hợp cho sinh viên mới tốt nghiệp,2
Lương không cao,2
"Môi trường, lương bổng",1
"Môi trường tốt cho sinh viên tốt nghiệp, không thích hợp làm việc lâu dài",2
Môi trường làm việc,2
"Sếp then thiện, môi trường hoà đồng, năng động",1
Công ty phù hợp với những bạn mong muốn theo hướng Manager,1
Môi trường tốt nhưng các chế độ thì khá thấp,2
môi trường tốt,2
Nhiều cơ hội cho người năng động. Đông nên hơi loạn. Sàn lương còn thấp.,1
Môi trường tốt,2
Sếp tốt cảnh đẹp môi trường thân thiện,2
nice company,0
Team làm việc vui vẻ,0
"Lương khá thấp, OT khá nhiều",2
Cơ sở vật chất tốt,2
Môi trường FPT Software,1
Moi Truong tot Nhung Luong thap,0
Môi trường tốt học hỏi được nhiều thứ,2
"Môi trường, văn hóa số 1",2
"Sếp tốt, môi trường và văn hóa công ty tuyệt vời,",0
Có nhiều thứ để níu giữ mình lại FSOFT,1
Môi trường thoải mái,2
"""Môi trường dân chủ, tốt để thể hiện bản thân""",2
"Môi trường hoà đồng, bình đẳng, không có sự phân biệt giữa sếp và nhân viên",0
Môi trường làm việc ổn,2
hòa đồng và rất thoải mái,1
Môi trường làm việc khá,1
"Tốn quá nhiều thời gian đi lại, lương quá bèo",1
"Lương bèo, sếp không quan tâm đến nhân viên",2
cực kì ngon,2
Môi trường chuyên nghiệp nhưng lương quá bèo,1
Môi trường thoải mái thân thiện,1
Thường coi trọng các nhân viên lâu năm hơn là nhân viên mới.,2
"Môi trường trẻ, năng động nhưng vị trí xa trung tâm",0
"Môi trường học tập và rèn luyện tốt cho sv mới ra trường; lương thấp,phúc lợi ít",2
Công ty lớn nên nhiều process,2
Nhiều benefits,0
Overtime là tiêu chí hàng đầu để đánh giá nhân viên tốt hay không,2
"Môi trường làm việc thỏa mái, lương thấp",2
Môi trường tốt cho sinh viên mới ra trường,1
"Môi trường làm việc trẻ trung,năng động",1
Môi trường làm việc tốt,0
Môi trường tốt,2
Bình thường,2
"Môi trường năng động, trẻ trung",2
MÔI TRƯỜNG TỐT ĐỂ HỌC TẬP VÀ PHÁT TRIỂN,0
"môi trường dễ chịu, cởi mở,qui trình về hành chính, nhân sự, dự án chuyên nghiệp",0
Sếp tốt cực,1
"Quy trình chuẩn, có kinh nghiệm làm ở FSOFT thì dễ xin việc :D",1
Môi trường làm việc,2
Công ty tốt,1
"Không gian làm việc tuyệt vời, cùng các sếp nhiệt tình chỉ bảo, skill tăng vù vù",1
Cơ hội phát triển nghề nghiệp,1
"Môi trường làm việc thoải mái, anh em trong team hòa đồng, sếp vui vẻ",2
Là 1 công ty tốt,1
Rất trẻ trung năng động và nhiều cái để học,1
Môi trường cởi mở,1
"Rất tốt cho việc học hỏi, tích lũy kinh nghiệm",1
"Môi trường thân thiện, thoải mái ""bựa"" =)",1
"Mọi người thân thiện, cty có nhiều hoạt động để tham gia",0
Được làm việc trực tiếp với khách hàng Nhât và Châu Âu,1
Sếp và đông nghiệp thân thiện,1
Hệ thống tổ chức cồng kềnh,1
Môi trường làm việc nhiều thử thách,1
"Môi trường năng động, trẻ, nhiệt huyết",1
Văn hóa con người,1
Văn phòng đẹp,1
"Tòa nhà đẹp, đồng nghiệp thân thiện",1
"Lãnh đạo, đồng nghiệp thân thiện, cởi mở",1
Môi trường tốt để phát triển bản thân bằng cách đánh đổi thời gian và sức khỏe,2
Môi trường làm việc FPT,1
"Môi trường, con người trẻ, chất, năng động",1
"Môi trường làm việc thoải mái, năng động",1
Môi trường cho sinh viên mới ra trường,0
Môi trường đáng để dành khoảng 3 năm cho trải nghiệm,1
Môi trường chuyên nghiệp,1
"Môi trường làm việc tốt, thoải mái , cởi mở",1
"Môi trường làm việc trẻ, thích hợp với sinh viên mới ra trường",1
"Môi trường chuyên nghiệp, thân thiện, chăm sóc nhân viên chu đáo",0
"Môi trường làm việc mới được thay đổi, hiện đại hơn",2
Cái nôi đầu tiên đưa tôi bước vào ngành IT,2
Môi trường ổn định,2
Thích hợp với những sinh viên mới ra trường học hỏi kinh nghiệm,1
Có nhiều lựa chọn trong một công ty,1
"Môi truờng làm việc năng động, ság tạo, thoải mái và chuyên nghiệp",1
Thời gian thoải mái,2
Là nơi học tập và làm việc chuyên nghiệp,2
Môi trường trẻ trung . Anh em trong team và leader thân thiện,2
Thời gian không quá khắc khe so với các công ty khác,0
Môi trường làm việc chuyên nghiệp,1
"Môi trường làm việc trẻ trung, năng động. Quản lý chặt chẽ giữa các bộ phận",0
Môi trường nhiều thử thách nhưng cũng nhiều cơ hội,2
"Môi trường làm việc chuyên nghiệp, trẻ trung và sáng tạo",1
FPT Software - Thánh địa cho developer,1
"Có nhiểu hoạt động vui chơi, nhưng áp lực",1
Môi trường năng động và chuyên nghiệp,1
"Môi trường tốt cho newbie, fresher...",1
"Môi trường làm việc thoái mái, năng động tạo điều kiện làm việc tốt",1
